,x,y,z
0,0.4910065450109175,0.2948145866394043,0.07651741692693287
1,0.5056744346535065,0.2949512854680887,0.07581366689206509
2,0.5206974998328586,0.2959871261233044,0.0761857789193991
3,0.490220809664853,0.2974730469175549,0.09243521143912731
4,0.5067658751968624,0.29720521302321895,0.09189905326816677
5,0.49075628884071204,0.2990612277903273,0.059789576212305795
6,0.47637139669860784,0.29600585431547927,0.07557270879468952
7,0.5201022715012824,0.29855494421455414,0.09252683435999853
8,0.4759182800742061,0.2974791199063568,0.09037820331073332
9,0.5057857664925842,0.2987696111665527,0.06026445754713822
10,0.47506723180950255,0.30032539019223903,0.060161179013854815
11,0.5209704259794441,0.3006159883644754,0.059059006952761395
12,0.5357166986684854,0.2984501568674004,0.0741363903175658
13,0.45890946075749683,0.2989948964188478,0.07406856898708974
14,0.4614732427119056,0.2998727827845724,0.09072500493053148
15,0.535540468835461,0.30010465025143856,0.09106724237847896
16,0.5341377216114651,0.3014756557637942,0.061107905189023926
17,0.548646751677474,0.30087724004424027,0.0760749185799835
18,0.5063594753207914,0.3032273546890905,0.10223871309063143
19,0.4597103974354767,0.3022355714930093,0.06108968622204952
20,0.5483721469719054,0.3039533597541259,0.06228804537586491
21,0.4445429007427149,0.30234290496900856,0.07452875821501426
22,0.44473173862832666,0.30303599896118877,0.08861688562149506
23,0.5499639866943924,0.30298434083594505,0.09007138534516462
24,0.4731145396260507,0.30404398308081304,0.10147627006898896
25,0.5200067256607321,0.3035214985814969,0.10113248608347225
26,0.49174990145770914,0.3048768123960786,0.050196667713219956
27,0.5054663687804409,0.30411335094669345,0.05119554238081575
28,0.49099707718384367,0.30335747130320384,0.1024412340713467
29,0.4808272729711531,0.30443686019178495,0.0516036019765278
30,0.4471654039712163,0.30473504016991687,0.06227184445181627
31,0.5604452861898559,0.3041639717601853,0.07594783845630504
32,0.4359210391060684,0.3043482549079606,0.07921382403914234
33,0.5609739568287155,0.3047973165954571,0.08701554026960334
34,0.43984517995509353,0.3069165822249794,0.09470533998865027
35,0.45990480851411697,0.3048271911739113,0.09990023512463309
36,0.49266763943662223,0.30936544894860885,0.0014302266279179743
37,0.5020120452746899,0.3048621202896292,0.005960393512335238
38,0.5072981669966747,0.30954718596753855,0.012196674238854066
39,0.5055917137579966,0.30466367312138737,0.013875987716493288
40,0.5161814783401171,0.30508336945619885,0.014592374094914817
41,0.48917965045014034,0.30586303182912705,0.015144714329709763
42,0.49518279976115764,0.3049005951255172,0.014499732722473624
43,0.5210883400329617,0.31119613444875754,0.04490002172130875
44,0.46351961357479154,0.3058605045604952,0.05303686509894151
45,0.5343898449427867,0.30594099995244123,0.05263286044929516
46,0.5532487003019857,0.30711504825343494,0.05767891077434434
47,0.5671615967461803,0.3064174089497601,0.07489683415649678
48,0.5650651142965707,0.30793825885972853,0.09123430615638695
49,0.458593552184813,0.312028454538254,0.10675215096500074
50,0.5362302622764961,0.31183555227283133,0.10664279944272592
51,0.5324053167192937,0.30499527339814353,0.10069406154280286
52,0.47640632581362935,0.31019420445772156,0.0014692106907917002
53,0.5019882436855121,0.3132855254998257,0.0026326407277990627
54,0.47443185008382227,0.30664167575051704,0.012969264055767982
55,0.5208244102081176,0.3112077712005923,0.015361399331333736
56,0.4407853238674006,0.3086126057995202,0.058142155356978864
57,0.5654368679608197,0.3100099213099463,0.05994651205515661
58,0.4271022296920935,0.3078511623929978,0.07552054144204856
59,0.4263514234610505,0.30961604460764985,0.09016202753489433
60,0.5489017794816431,0.3123661278038121,0.10468552412733456
61,0.49223045969245444,0.30955731390227964,0.10828767416912788
62,0.4597903836000589,0.3137457335736015,0.0
63,0.4626574189240309,0.3090130647163877,0.01220427490520054
64,0.47650707707304885,0.31424947102052914,0.028524565249900546
65,0.5206697564591023,0.3140069663931528,0.028601005698293103
66,0.5314722831073986,0.31369256663126416,0.020262150565729997
67,0.4914729769459052,0.3132931261659349,0.028825781731834255
68,0.5052517018327223,0.31339133129851765,0.028989827875460783
69,0.47470068356412287,0.31245118736746647,0.04416592560169785
70,0.49116266985656987,0.31306934973073347,0.04233674886155503
71,0.5344518196036726,0.31288101163701904,0.04516834598957442
72,0.46089962818476493,0.31353461234177304,0.04547818158942457
73,0.44601110233694957,0.3152139257670017,0.0473179954904096
74,0.5498833781427714,0.3146595486463686,0.046672995022959185
