,x,y,z
0,0.7918182004595037,0.02825350612598905,0.6987642723559289
1,0.5918933349837096,0.2757714829860874,0.9378505611610464
2,0.8588578032494085,0.3980442695519165,0.5262959810726282
3,0.5344396812665202,0.0159265196802896,0.7288402390977016
4,0.33339905185926916,0.9504447775798193,0.5198122594755772
5,0.4334061189826216,0.8089216859767432,0.4129647443151992
6,0.6229156804122138,0.28945398429944363,0.07733498389238247
7,0.3831749093805289,0.4921020463234662,0.41544645677874636
8,0.1535748410324778,0.9396996979287424,0.1772811484361384
9,0.7641349760172046,0.0998419664524371,0.35181776121678476
10,0.3994588993824831,0.9728501631314121,0.47314948066200624
11,0.8437270193390822,0.3296875374259503,0.7537149498654533
12,0.21344420674511133,0.8966903807305227,0.18702237858705645
13,0.4601282745452792,0.14925881726816326,0.875021766649762
14,0.47577577632046764,0.1801826235232054,0.22908374879639087
15,0.7814523519344683,0.5356610725438825,0.6339581442164126
16,0.387940835311817,0.8200489154149173,0.18582167655314497
17,0.7867126380786329,0.32987239628426923,0.8260242431582702
18,0.7443152990715496,0.5699477667783259,0.5889045882185514
19,0.534554886072721,0.8445320550055478,0.34448357526421974
20,0.44783862538784963,0.5672341970341593,0.47334663280881606
21,0.48190563166758194,0.7307773182865628,0.23377155502224517
22,0.760528622947831,0.0445024806195819,0.24457239096648864
23,0.7949110248153803,0.42367514573515214,0.46600430624312894
24,0.7941236125262696,0.44538691458889956,0.5857494839351147
25,0.8053276208781004,0.018232242863546,0.5816302003783598
26,0.4596090872779576,0.03653101359338275,0.6292083728794061
27,0.7199022581600314,0.4697627617746792,0.0964760317062762
28,0.5215375068169816,0.023050472652358954,0.1658717096526935
29,0.7505097631641535,0.505034556021502,0.7737290266244403
30,0.3443570626586694,0.4277233255190278,0.5887808896021671
31,0.3673253503623065,0.8841064839696507,0.536923412037555
32,0.8325753400488591,0.03607564953452775,0.5338186992686134
33,0.27205103903876215,0.3718082350631702,0.4508580855780046
34,0.6974196932995846,0.0418614791388931,0.5873327821048633
35,0.5634137019891363,0.0126146744899446,0.6211155882938711
36,0.7871335160483516,0.40864839976674316,0.2999579233294442
37,0.48032389240836526,0.09515019158816497,0.24911276748689293
38,0.767248664047226,0.06786454461859415,0.22945715304835013
39,0.8323882440939167,0.10507268592685876,0.5864489462791982
40,0.3935879523978242,0.8615616946164336,0.47272557962013373
41,0.35863191194458305,0.01561481111459198,0.584883753208388
42,0.30947789240301127,0.13004992375430136,0.591099269647001
43,0.7125366071733265,0.5352959663693162,0.7525308351460643
44,0.7876592232138435,0.5908470677664076,0.037682953124780094
45,0.5414338212776153,0.0091207506695089,0.381875262410943
46,0.38231024491154425,0.28230036806272074,0.7816270961890969
47,0.798221520457839,0.21496046732555513,0.7466752168171163
48,0.5401282625122669,0.8302320635671361,0.2930137533720434
49,0.6151333863988215,0.44538784771197104,0.0463332906808381
50,0.41620338321248773,0.05591607835050628,0.7378948658422708
51,0.6797446656764912,0.21480895637171027,0.9136061635120569
52,0.42776318898718246,0.7980995638566922,0.1120832445271377
53,0.7830422739649665,0.26389213242611287,0.8010751347788542
54,0.8525639361911451,0.17832361626203044,0.638808699300196
55,0.7584316801388902,0.11886327351746365,0.39707639875380707
56,0.42080843155365877,0.9759137736585259,0.4642097553370569
57,0.696262357540345,0.5667845991973611,0.40954275488351133
58,0.17490671564457225,0.9472591432664426,0.13851661002051624
59,0.6149175406837272,0.00941787380381309,0.3956993101493255
60,0.7421305776174155,0.7134810925920407,0.08081701763736501
61,0.7916179522549311,0.6076747412626651,0.0342615690267469
62,0.6566676739238381,0.5880596377422028,0.4156455708765317
63,0.39581918118284015,0.4988426163504103,0.6970319174969946
64,0.7342193432266607,0.5511505863045624,0.3004803878834501
65,0.3789077137883587,0.0961964699484765,0.3730788073596705
66,0.5281448571589841,0.22967740447113494,0.9682547718715184
67,0.5709483212212476,0.03757604683254978,0.4679805753454732
68,0.4319049788242166,0.8269770336087245,0.5083230167331448
69,0.7768010924691651,0.0308736200056176,0.47225028503319477
70,0.6859401743883764,0.5752978398714523,0.7551792156081718
71,0.42026405970819125,0.0273198076286709,0.5325202712602989
72,0.7633149474888804,0.01538450916269474,0.2997419173122841
73,0.678733019135411,0.2305120375986819,0.10559352046070813
74,0.8551695985409875,0.345098196544799,0.6865365086058348
75,0.5028534663327753,0.012157372406249,0.6442808278485639
76,0.7387346490575311,0.7353117221841015,0.22048695766770154
77,0.781542936648129,0.585252923174522,0.2268752375276623
78,0.3772231842072131,0.2176744318525596,0.8166976914919183
79,0.5884812332481659,0.22591969058660485,0.12227568464193385
80,0.7805172190901168,0.15258574675185133,0.7402149231159265
81,0.3057469793707963,0.40346468576888883,0.5859843916750879
82,0.5388197129679413,0.7697788479667833,0.35225016157384065
83,0.825576381294676,0.0962728903354029,0.4647778092673568
84,0.6506085471259353,0.1704088843148855,0.9785547752307614
85,0.643607875253554,0.036495375469924096,0.46343071724238116
86,0.6769622865710686,0.039993462454832346,0.5284991323869966
87,0.6599255653530229,0.0153735246293078,0.7065607066392325
88,0.861301812799223,0.3595732562271494,0.7207476935352185
89,0.8355448725321808,0.03209038856452205,0.4091307571417647
