,x,y,z
0,0.2949816733598709,0.42108253332284784,0.08235294117647059
1,0.2949816733598709,0.42108253332284784,0.09019607843137255
2,0.2949816733598709,0.4250284066567054,0.09019607843137255
3,0.2949816733598709,0.4408118999921359,0.10196078431372549
4,0.2949816733598709,0.5157834933354304,0.10980392156862745
5,0.2949816733598709,0.571025720009437,0.09803921568627451
6,0.2949816733598709,0.5828633400110098,0.08627450980392157
7,0.2949816733598709,0.5828633400110098,0.07450980392156863
8,0.2949816733598709,0.5512963533401489,0.050980392156862744
9,0.2949816733598709,0.5,0.043137254901960784
10,0.2949816733598709,0.4960541266661424,0.047058823529411764
11,0.2949816733598709,0.42897427999056303,0.058823529411764705
12,0.2949816733598709,0.4171366599889902,0.07450980392156863
13,0.3154835060238838,0.3855696733181293,0.09019607843137255
14,0.3154835060238838,0.4131907866551326,0.10980392156862745
15,0.3154835060238838,0.42108253332284784,0.10980392156862745
16,0.3154835060238838,0.43292015332442063,0.12156862745098039
17,0.3154835060238838,0.42108253332284784,0.13333333333333336
18,0.3154835060238838,0.42897427999056303,0.14509803921568626
19,0.3154835060238838,0.4684330133291391,0.14509803921568626
20,0.3154835060238838,0.5039458733338577,0.14509803921568626
21,0.3154835060238838,0.5394587333385761,0.14509803921568626
22,0.3154835060238838,0.5749715933432946,0.14509803921568626
23,0.3154835060238838,0.5789174666771522,0.14509803921568626
24,0.3154835060238838,0.5789174666771522,0.13725490196078433
25,0.3154835060238838,0.5670798466755793,0.12549019607843137
26,0.3154835060238838,0.5670798466755793,0.12156862745098039
27,0.3154835060238838,0.5749715933432946,0.11372549019607843
28,0.3154835060238838,0.6065385800141555,0.10196078431372549
29,0.3154835060238838,0.6183762000157282,0.08627450980392157
30,0.3154835060238838,0.6183762000157282,0.07450980392156863
31,0.3154835060238838,0.6025927066802979,0.054901960784313725
32,0.3154835060238838,0.5986468333464403,0.054901960784313725
33,0.3154835060238838,0.5789174666771522,0.0392156862745098
34,0.3154835060238838,0.5789174666771522,0.03529411764705882
35,0.3154835060238838,0.5986468333464403,0.0196078431372549
36,0.3154835060238838,0.5986468333464403,0.01568627450980392
37,0.3154835060238838,0.6025927066802979,0.011764705882352941
38,0.3154835060238838,0.5749715933432946,0.01568627450980392
39,0.3154835060238838,0.5749715933432946,0.0196078431372549
40,0.3154835060238838,0.571025720009437,0.023529411764705882
41,0.3154835060238838,0.4447577733259935,0.0392156862745098
42,0.3154835060238838,0.4408118999921359,0.043137254901960784
43,0.3154835060238838,0.40135316665355975,0.050980392156862744
44,0.3154835060238838,0.39346141998584455,0.058823529411764705
45,0.3154835060238838,0.38951554665198695,0.058823529411764705
46,0.3154835060238838,0.3855696733181293,0.07058823529411765
47,0.3154835060238838,0.3816237999842717,0.07450980392156863
48,0.3154835060238838,0.4605412666614239,0.19607843137254904
49,0.3154835060238838,0.4644871399952815,0.19607843137254904
50,0.3154835060238838,0.5,0.2274509803921569
51,0.3154835060238838,0.5157834933354304,0.2274509803921569
52,0.3154835060238838,0.519729366669288,0.22352941176470587
53,0.3154835060238838,0.5157834933354304,0.2
54,0.3154835060238838,0.48421650666456956,0.19607843137254904
55,0.3154835060238838,0.47632475999685436,0.18823529411764706
56,0.3154835060238838,0.47632475999685436,0.1843137254901961
57,0.3154835060238838,0.4605412666614239,0.1843137254901961
58,0.3359853386878967,0.36189443331498367,0.09019607843137255
